shipping_id,order_id,shipping_date,shipping_address,shipping_method
14567,6788,2024-01-12,Address_14567,Standard
14568,17313,2024-04-01,Address_14568,Standard
14569,17283,2024-05-08,Address_14569,Express
14570,8477,2024-03-09,Address_14570,Standard
14571,2544,2024-05-22,Address_14571,Standard
14572,177,2024-01-31,Address_14572,Standard
14573,15549,2024-08-06,Address_14573,Express
14574,6868,2024-03-09,Address_14574,Standard
14575,17284,2024-11-11,Address_14575,Standard
14576,15463,2024-10-27,Address_14576,Standard
14577,11936,2024-06-06,Address_14577,Standard
14578,4348,2024-02-17,Address_14578,Standard
14579,15776,2024-02-18,Address_14579,Express
14580,3047,2024-01-31,Address_14580,Standard
14581,6851,2024-03-05,Address_14581,Standard
14582,4744,2024-12-06,Address_14582,Standard
14583,5329,2024-02-24,Address_14583,Express
14584,9315,2024-08-13,Address_14584,Standard
14585,942,2024-09-02,Address_14585,Standard
14586,5543,2024-01-14,Address_14586,Standard
14587,7187,2024-06-19,Address_14587,Express
14588,7952,2024-08-10,Address_14588,Express
14589,5508,2024-07-20,Address_14589,Standard
14590,11508,2024-04-14,Address_14590,Standard
14591,13011,2024-04-02,Address_14591,Standard
14592,8227,2024-07-28,Address_14592,Standard
14593,14080,2024-01-08,Address_14593,Express
14594,972,2024-04-20,Address_14594,Express
14595,14064,2024-11-19,Address_14595,Express
14596,17433,2024-08-03,Address_14596,Standard
14597,11021,2024-11-20,Address_14597,Standard
14598,12861,2024-08-10,Address_14598,Standard
14599,13095,2024-12-08,Address_14599,Standard
14600,10842,2024-05-08,Address_14600,Standard
14601,12631,2024-04-30,Address_14601,Standard
14602,11664,2024-07-25,Address_14602,Standard
14603,5851,2024-01-14,Address_14603,Standard
14604,21,2024-06-08,Address_14604,Standard
14605,12233,2024-09-20,Address_14605,Express
14606,1340,2024-10-06,Address_14606,Express
14607,8396,2024-08-10,Address_14607,Express
14608,1303,2024-02-18,Address_14608,Express
14609,16155,2024-06-17,Address_14609,Standard
14610,3727,2024-11-02,Address_14610,Express
14611,12384,2024-06-15,Address_14611,Express
14612,6677,2024-02-25,Address_14612,Express
14613,14531,2024-08-02,Address_14613,Standard
14614,9143,2024-02-20,Address_14614,Standard
14615,4833,2024-11-24,Address_14615,Standard
14616,14063,2024-03-22,Address_14616,Express
14617,6894,2024-09-08,Address_14617,Express
14618,5032,2024-09-26,Address_14618,Standard
14619,5543,2024-01-03,Address_14619,Express
14620,12714,2024-07-30,Address_14620,Standard
14621,1645,2024-04-04,Address_14621,Express
14622,4440,2024-01-22,Address_14622,Standard
14623,10121,2024-07-18,Address_14623,Express
14624,11999,2024-12-14,Address_14624,Express
14625,13129,2024-05-15,Address_14625,Standard
14626,15343,2024-09-28,Address_14626,Express
14627,15721,2024-10-07,Address_14627,Standard
14628,11288,2024-04-27,Address_14628,Express
14629,10300,2024-07-15,Address_14629,Express
14630,9818,2024-01-21,Address_14630,Standard
14631,5662,2024-07-25,Address_14631,Standard
14632,8887,2024-06-09,Address_14632,Standard
14633,15710,2024-10-12,Address_14633,Standard
14634,8448,2024-03-13,Address_14634,Express
14635,1840,2024-05-25,Address_14635,Standard
14636,604,2024-05-01,Address_14636,Standard
14637,15288,2024-08-17,Address_14637,Express
14638,6654,2024-10-23,Address_14638,Standard
14639,12941,2024-03-14,Address_14639,Standard
14640,12199,2024-03-31,Address_14640,Standard
14641,2845,2024-01-21,Address_14641,Express
14642,2969,2024-05-27,Address_14642,Express
14643,12551,2024-08-02,Address_14643,Express
14644,12448,2024-03-05,Address_14644,Express
14645,6390,2024-06-03,Address_14645,Express
14646,8859,2024-03-14,Address_14646,Express
14647,5471,2024-06-06,Address_14647,Standard
14648,14541,2024-05-14,Address_14648,Express
14649,16797,2024-04-05,Address_14649,Express
14650,1495,2024-01-13,Address_14650,Standard
14651,218,2024-09-03,Address_14651,Standard
14652,127,2024-11-13,Address_14652,Standard
14653,4676,2024-06-17,Address_14653,Standard
14654,8693,2024-01-13,Address_14654,Express
14655,3787,2024-10-10,Address_14655,Standard
14656,15087,2024-06-04,Address_14656,Standard
14657,13524,2024-02-20,Address_14657,Express
14658,12265,2024-03-01,Address_14658,Standard
14659,9764,2024-08-09,Address_14659,Express
14660,17435,2024-04-13,Address_14660,Standard
14661,14901,2024-10-11,Address_14661,Express
14662,3936,2024-09-30,Address_14662,Express
14663,15450,2024-04-30,Address_14663,Standard
14664,8759,2024-06-13,Address_14664,Standard
14665,2778,2024-10-04,Address_14665,Standard
14666,8855,2024-11-21,Address_14666,Express
14667,10843,2024-11-22,Address_14667,Standard
14668,690,2024-01-19,Address_14668,Express
14669,3928,2024-04-17,Address_14669,Express
14670,4193,2024-07-14,Address_14670,Standard
14671,5072,2024-11-08,Address_14671,Standard
14672,9460,2024-03-28,Address_14672,Express
14673,1046,2024-05-22,Address_14673,Express
14674,13419,2024-04-07,Address_14674,Standard
14675,4609,2024-04-19,Address_14675,Standard
14676,15682,2024-10-06,Address_14676,Express
14677,8233,2024-04-22,Address_14677,Standard
14678,11167,2024-06-12,Address_14678,Standard
14679,10320,2024-12-30,Address_14679,Standard
14680,10663,2024-07-19,Address_14680,Standard
14681,12003,2024-03-26,Address_14681,Express
14682,11732,2024-08-24,Address_14682,Express
14683,8957,2024-12-03,Address_14683,Express
14684,17621,2024-07-15,Address_14684,Standard
14685,7487,2024-07-18,Address_14685,Standard
14686,15413,2024-06-04,Address_14686,Standard
14687,14366,2024-05-22,Address_14687,Express
14688,8069,2024-03-29,Address_14688,Standard
14689,16850,2024-12-03,Address_14689,Standard
14690,8246,2024-08-26,Address_14690,Standard
14691,17110,2024-06-18,Address_14691,Standard
14692,4699,2024-01-15,Address_14692,Express
14693,1666,2024-04-24,Address_14693,Standard
14694,8186,2024-02-14,Address_14694,Standard
14695,8885,2024-06-27,Address_14695,Standard
14696,12218,2024-08-01,Address_14696,Standard
14697,8588,2024-05-01,Address_14697,Express
14698,6549,2024-02-16,Address_14698,Standard
14699,7422,2024-10-10,Address_14699,Express
14700,4357,2024-08-20,Address_14700,Express
14701,9959,2024-06-26,Address_14701,Standard
14702,2764,2024-01-10,Address_14702,Standard
14703,13391,2024-12-14,Address_14703,Standard
14704,13191,2024-07-11,Address_14704,Express
14705,227,2024-02-14,Address_14705,Standard
14706,9494,2024-05-29,Address_14706,Express
14707,1177,2024-01-20,Address_14707,Express
14708,16843,2024-09-22,Address_14708,Standard
14709,4111,2024-02-04,Address_14709,Express
14710,14407,2024-06-24,Address_14710,Express
14711,784,2024-09-19,Address_14711,Express
14712,9367,2024-03-03,Address_14712,Express
14713,6256,2024-09-17,Address_14713,Standard
14714,3982,2024-12-14,Address_14714,Standard
14715,6192,2024-01-08,Address_14715,Express
14716,12797,2024-04-04,Address_14716,Standard
14717,6800,2024-01-13,Address_14717,Express
14718,2775,2024-12-05,Address_14718,Standard
14719,14919,2024-05-19,Address_14719,Express
14720,13202,2024-04-27,Address_14720,Express
14721,15232,2024-01-29,Address_14721,Express
14722,8718,2024-07-02,Address_14722,Standard
14723,333,2024-08-28,Address_14723,Standard
14724,2081,2024-12-16,Address_14724,Express
14725,3293,2024-05-09,Address_14725,Express
14726,1806,2024-12-27,Address_14726,Express
14727,1241,2024-06-10,Address_14727,Standard
14728,16099,2024-08-26,Address_14728,Standard
14729,10640,2024-04-09,Address_14729,Express
14730,15187,2024-04-30,Address_14730,Express
14731,6474,2024-09-09,Address_14731,Express
14732,10420,2024-11-05,Address_14732,Standard
14733,7603,2024-05-05,Address_14733,Express
14734,5234,2024-06-17,Address_14734,Express
14735,16513,2024-08-15,Address_14735,Express
14736,841,2024-08-14,Address_14736,Standard
14737,1446,2024-02-29,Address_14737,Standard
14738,14641,2024-09-14,Address_14738,Standard
14739,17285,2024-03-01,Address_14739,Express
14740,8748,2024-12-24,Address_14740,Express
14741,11272,2024-05-23,Address_14741,Standard
14742,4498,2024-06-29,Address_14742,Express
14743,7448,2024-03-27,Address_14743,Standard
14744,6173,2024-10-05,Address_14744,Express
14745,10282,2024-12-21,Address_14745,Standard
14746,14525,2024-09-27,Address_14746,Standard
14747,4807,2024-12-27,Address_14747,Express
14748,17457,2024-05-12,Address_14748,Express
14749,10284,2024-09-15,Address_14749,Express
14750,9563,2024-05-24,Address_14750,Standard
14751,2860,2024-04-02,Address_14751,Standard
14752,5078,2024-11-18,Address_14752,Express
14753,7360,2024-04-19,Address_14753,Standard
14754,13646,2024-04-03,Address_14754,Standard
14755,10172,2024-06-22,Address_14755,Express
14756,6439,2024-07-31,Address_14756,Express
14757,14700,2024-02-26,Address_14757,Express
14758,9082,2024-05-20,Address_14758,Express
14759,4082,2024-05-23,Address_14759,Standard
14760,14024,2024-11-09,Address_14760,Express
14761,8982,2024-09-02,Address_14761,Standard
14762,12551,2024-02-13,Address_14762,Express
14763,10686,2024-04-22,Address_14763,Express
14764,10786,2024-01-17,Address_14764,Standard
14765,17534,2024-02-04,Address_14765,Standard
14766,4475,2024-12-24,Address_14766,Express
14767,13866,2024-06-21,Address_14767,Express
14768,13365,2024-04-28,Address_14768,Standard
14769,9928,2024-02-16,Address_14769,Standard
14770,9855,2024-10-11,Address_14770,Express
14771,6359,2024-04-06,Address_14771,Express
14772,3660,2024-04-13,Address_14772,Standard
14773,11127,2024-03-14,Address_14773,Standard
14774,1055,2024-06-09,Address_14774,Express
14775,15933,2024-04-08,Address_14775,Express
14776,4254,2024-12-16,Address_14776,Standard
14777,16099,2024-06-28,Address_14777,Standard
14778,11017,2024-03-27,Address_14778,Standard
14779,1690,2024-09-10,Address_14779,Express
14780,7349,2024-12-20,Address_14780,Standard
14781,15625,2024-10-03,Address_14781,Standard
14782,5233,2024-02-03,Address_14782,Standard
14783,2470,2024-09-29,Address_14783,Standard
14784,16166,2024-06-10,Address_14784,Standard
14785,4983,2024-09-26,Address_14785,Express
14786,10416,2024-11-16,Address_14786,Standard
14787,4714,2024-04-27,Address_14787,Express
14788,11546,2024-05-13,Address_14788,Express
14789,2353,2024-02-21,Address_14789,Standard
14790,13329,2024-08-08,Address_14790,Standard
14791,11902,2024-06-14,Address_14791,Standard
14792,5609,2024-04-14,Address_14792,Express
14793,17557,2024-07-02,Address_14793,Express
14794,2832,2024-07-11,Address_14794,Standard
14795,5111,2024-01-21,Address_14795,Express
14796,926,2024-06-11,Address_14796,Express
14797,11469,2024-12-10,Address_14797,Express
14798,945,2024-03-29,Address_14798,Express
14799,5376,2024-04-18,Address_14799,Standard
14800,11974,2024-10-23,Address_14800,Express
14801,8223,2024-02-23,Address_14801,Standard
14802,11475,2024-06-06,Address_14802,Express
14803,13461,2024-05-17,Address_14803,Express
14804,11393,2024-10-19,Address_14804,Express
14805,14444,2024-11-13,Address_14805,Standard
14806,8984,2024-06-24,Address_14806,Express
14807,12456,2024-03-20,Address_14807,Express
14808,5199,2024-04-01,Address_14808,Standard
14809,4032,2024-02-10,Address_14809,Express
14810,13845,2024-09-26,Address_14810,Standard
14811,8664,2024-04-21,Address_14811,Express
14812,5868,2024-09-07,Address_14812,Standard
14813,1370,2024-07-19,Address_14813,Standard
14814,15496,2024-03-06,Address_14814,Standard
14815,7944,2024-03-13,Address_14815,Express
14816,8209,2024-08-13,Address_14816,Express
14817,7736,2024-10-21,Address_14817,Standard
14818,3794,2024-04-05,Address_14818,Express
14819,15121,2024-03-20,Address_14819,Standard
14820,4865,2024-06-12,Address_14820,Express
14821,6542,2024-04-15,Address_14821,Express
14822,12667,2024-07-05,Address_14822,Standard
14823,10243,2024-08-06,Address_14823,Express
14824,2958,2024-12-15,Address_14824,Express
14825,9292,2024-05-26,Address_14825,Standard
14826,16255,2024-01-22,Address_14826,Express
14827,2630,2024-03-15,Address_14827,Standard
14828,8245,2024-03-16,Address_14828,Express
14829,2098,2024-04-12,Address_14829,Standard
14830,16832,2024-04-16,Address_14830,Express
14831,13674,2024-08-24,Address_14831,Standard
14832,9313,2024-10-09,Address_14832,Standard
14833,15848,2024-03-18,Address_14833,Express
14834,1526,2024-01-17,Address_14834,Express
14835,11548,2024-10-23,Address_14835,Standard
14836,16050,2024-01-28,Address_14836,Standard
14837,682,2024-04-08,Address_14837,Express
14838,17572,2024-09-02,Address_14838,Express
14839,15571,2024-07-02,Address_14839,Express
14840,3651,2024-05-19,Address_14840,Express
14841,8247,2024-01-01,Address_14841,Standard
14842,2626,2024-09-10,Address_14842,Standard
14843,5629,2024-08-05,Address_14843,Express
14844,17162,2024-11-09,Address_14844,Express
14845,7230,2024-05-20,Address_14845,Standard
14846,16789,2024-09-06,Address_14846,Express
14847,4552,2024-02-01,Address_14847,Standard
14848,15955,2024-08-02,Address_14848,Standard
14849,14804,2024-12-15,Address_14849,Standard
14850,10447,2024-04-09,Address_14850,Express
14851,10375,2024-01-31,Address_14851,Standard
14852,14834,2024-08-07,Address_14852,Standard
14853,1404,2024-03-30,Address_14853,Express
14854,8603,2024-06-14,Address_14854,Express
14855,7633,2024-08-23,Address_14855,Standard
14856,2318,2024-04-27,Address_14856,Express
14857,2747,2024-09-21,Address_14857,Standard
14858,2716,2024-07-13,Address_14858,Express
14859,17578,2024-08-31,Address_14859,Standard
14860,16907,2024-02-03,Address_14860,Express
14861,11998,2024-10-06,Address_14861,Express
14862,950,2024-02-29,Address_14862,Standard
14863,1163,2024-06-05,Address_14863,Standard
14864,13428,2024-12-06,Address_14864,Express
14865,12739,2024-03-20,Address_14865,Express
14866,16497,2024-08-15,Address_14866,Express
14867,13987,2024-03-11,Address_14867,Express
14868,17442,2024-01-22,Address_14868,Standard
14869,13993,2024-05-18,Address_14869,Standard
14870,9284,2024-09-14,Address_14870,Standard
14871,11189,2024-03-23,Address_14871,Standard
14872,12438,2024-05-26,Address_14872,Express
14873,4063,2024-10-15,Address_14873,Express
14874,5586,2024-05-22,Address_14874,Express
14875,8818,2024-06-11,Address_14875,Standard
14876,5554,2024-06-16,Address_14876,Standard
14877,3000,2024-03-01,Address_14877,Standard
14878,8693,2024-04-13,Address_14878,Standard
14879,16537,2024-04-15,Address_14879,Standard
14880,3543,2024-09-13,Address_14880,Standard
14881,15,2024-09-30,Address_14881,Express
14882,927,2024-03-05,Address_14882,Express
14883,6456,2024-10-14,Address_14883,Standard
14884,7665,2024-05-03,Address_14884,Express
14885,9841,2024-11-19,Address_14885,Standard
14886,7346,2024-04-01,Address_14886,Express
14887,11771,2024-10-28,Address_14887,Standard
14888,12067,2024-08-04,Address_14888,Standard
14889,7083,2024-05-11,Address_14889,Standard
14890,14779,2024-09-15,Address_14890,Standard
14891,16750,2024-10-10,Address_14891,Standard
14892,1888,2024-10-26,Address_14892,Express
14893,13271,2024-10-23,Address_14893,Express
14894,3511,2024-02-04,Address_14894,Express
14895,9544,2024-10-11,Address_14895,Standard
14896,15136,2024-06-21,Address_14896,Standard
14897,7172,2024-07-26,Address_14897,Express
14898,5711,2024-05-18,Address_14898,Standard
14899,2596,2024-02-04,Address_14899,Express
14900,10388,2024-06-25,Address_14900,Express
14901,3572,2024-02-03,Address_14901,Standard
14902,4268,2024-06-18,Address_14902,Express
14903,1468,2024-07-23,Address_14903,Standard
14904,3674,2024-01-21,Address_14904,Standard
14905,1574,2024-08-04,Address_14905,Express
14906,15879,2024-08-26,Address_14906,Express
14907,14584,2024-04-26,Address_14907,Express
14908,7045,2024-09-05,Address_14908,Express
14909,13081,2024-04-18,Address_14909,Express
14910,16485,2024-08-25,Address_14910,Express
14911,4290,2024-08-26,Address_14911,Express
14912,2038,2024-10-29,Address_14912,Standard
14913,192,2024-07-27,Address_14913,Standard
14914,4507,2024-10-18,Address_14914,Express
14915,4776,2024-09-28,Address_14915,Standard
14916,5311,2024-12-24,Address_14916,Express
14917,9409,2024-01-22,Address_14917,Standard
14918,10071,2024-07-04,Address_14918,Standard
14919,10799,2024-08-28,Address_14919,Express
14920,3339,2024-04-23,Address_14920,Standard
14921,3194,2024-11-24,Address_14921,Standard
14922,14927,2024-03-31,Address_14922,Standard
14923,16366,2024-07-04,Address_14923,Standard
14924,1865,2024-05-27,Address_14924,Standard
14925,10904,2024-11-03,Address_14925,Express
14926,5736,2024-02-20,Address_14926,Standard
14927,9368,2024-02-28,Address_14927,Express
14928,10510,2024-04-29,Address_14928,Standard
14929,14691,2024-02-10,Address_14929,Standard
14930,11241,2024-08-28,Address_14930,Standard
14931,16250,2024-03-23,Address_14931,Express
14932,12051,2024-10-04,Address_14932,Express
14933,5831,2024-03-22,Address_14933,Express
14934,16635,2024-11-20,Address_14934,Standard
14935,8110,2024-04-02,Address_14935,Express
14936,6611,2024-07-19,Address_14936,Standard
14937,1349,2024-01-10,Address_14937,Standard
14938,7531,2024-03-07,Address_14938,Standard
14939,17045,2024-03-25,Address_14939,Standard
14940,1647,2024-02-15,Address_14940,Express
14941,17543,2024-05-05,Address_14941,Standard
14942,11138,2024-06-03,Address_14942,Express
14943,1163,2024-07-15,Address_14943,Express
14944,1309,2024-02-14,Address_14944,Express
14945,9458,2024-05-16,Address_14945,Express
14946,4464,2024-02-08,Address_14946,Standard
14947,12503,2024-05-05,Address_14947,Standard
14948,3855,2024-05-16,Address_14948,Standard
14949,5169,2024-10-13,Address_14949,Express
14950,2920,2024-03-31,Address_14950,Standard
14951,4856,2024-06-11,Address_14951,Express
14952,8919,2024-06-09,Address_14952,Express
14953,855,2024-02-28,Address_14953,Express
14954,5522,2024-01-28,Address_14954,Standard
14955,16342,2024-06-26,Address_14955,Standard
14956,11881,2024-05-22,Address_14956,Express
14957,10095,2024-04-12,Address_14957,Standard
14958,3280,2024-04-22,Address_14958,Standard
14959,14174,2024-02-04,Address_14959,Express
14960,13921,2024-09-28,Address_14960,Express
14961,2135,2024-07-02,Address_14961,Express
14962,1484,2024-02-05,Address_14962,Standard
14963,5723,2024-07-22,Address_14963,Express
14964,1415,2024-11-04,Address_14964,Standard
14965,14954,2024-02-28,Address_14965,Express
14966,11128,2024-07-08,Address_14966,Standard
14967,7189,2024-04-18,Address_14967,Standard
14968,1116,2024-03-17,Address_14968,Standard
14969,643,2024-02-18,Address_14969,Standard
14970,992,2024-12-08,Address_14970,Express
14971,4288,2024-10-27,Address_14971,Standard
14972,2274,2024-09-15,Address_14972,Express
14973,611,2024-03-20,Address_14973,Express
14974,872,2024-09-27,Address_14974,Express
14975,10341,2024-03-31,Address_14975,Express
14976,792,2024-06-18,Address_14976,Standard
14977,9446,2024-10-13,Address_14977,Standard
14978,14306,2024-04-25,Address_14978,Standard
14979,14193,2024-12-30,Address_14979,Express
14980,2268,2024-12-11,Address_14980,Express
14981,7437,2024-02-17,Address_14981,Standard
14982,1705,2024-01-17,Address_14982,Express
14983,14866,2024-06-24,Address_14983,Express
14984,11541,2024-06-04,Address_14984,Standard
14985,13371,2024-06-10,Address_14985,Standard
14986,1557,2024-09-26,Address_14986,Standard
14987,2696,2024-08-02,Address_14987,Express
14988,1225,2024-07-05,Address_14988,Express
14989,1883,2024-05-02,Address_14989,Express
14990,10485,2024-01-26,Address_14990,Express
14991,6919,2024-06-26,Address_14991,Express
14992,10085,2024-10-22,Address_14992,Express
14993,6532,2024-08-26,Address_14993,Standard
14994,6318,2024-11-18,Address_14994,Express
14995,8300,2024-10-05,Address_14995,Express
14996,11210,2024-09-18,Address_14996,Standard
14997,10774,2024-06-22,Address_14997,Standard
14998,766,2024-08-03,Address_14998,Standard
14999,4506,2024-02-18,Address_14999,Express
15000,9793,2024-01-09,Address_15000,Express
15001,15128,2024-06-28,Address_15001,Standard
15002,465,2024-11-15,Address_15002,Standard
15003,1098,2024-04-16,Address_15003,Express
15004,11791,2024-02-20,Address_15004,Standard
15005,3322,2024-02-06,Address_15005,Express
15006,9928,2024-03-25,Address_15006,Express
15007,13280,2024-12-01,Address_15007,Standard
15008,7427,2024-08-22,Address_15008,Express
15009,5350,2024-06-06,Address_15009,Standard
15010,8662,2024-04-17,Address_15010,Standard
15011,8442,2024-10-21,Address_15011,Express
15012,15960,2024-10-13,Address_15012,Standard
15013,4164,2024-07-28,Address_15013,Standard
15014,7285,2024-06-09,Address_15014,Standard
15015,1762,2024-02-11,Address_15015,Standard
15016,4518,2024-09-20,Address_15016,Express
15017,5392,2024-04-25,Address_15017,Standard
15018,2245,2024-08-01,Address_15018,Express
15019,3014,2024-09-24,Address_15019,Express
15020,17134,2024-01-27,Address_15020,Standard
15021,235,2024-04-02,Address_15021,Standard
15022,5277,2024-07-03,Address_15022,Standard
15023,4293,2024-10-12,Address_15023,Standard
15024,10635,2024-08-17,Address_15024,Standard
15025,1239,2024-06-20,Address_15025,Standard
15026,17529,2024-06-07,Address_15026,Express
15027,5062,2024-04-14,Address_15027,Standard
15028,14051,2024-02-08,Address_15028,Standard
15029,820,2024-05-02,Address_15029,Express
15030,5796,2024-06-14,Address_15030,Standard
15031,5521,2024-11-07,Address_15031,Standard
15032,343,2024-03-31,Address_15032,Express
15033,6700,2024-08-12,Address_15033,Standard
15034,4580,2024-09-30,Address_15034,Standard
15035,16658,2024-02-15,Address_15035,Standard
15036,8133,2024-07-24,Address_15036,Standard
15037,6195,2024-05-17,Address_15037,Express
15038,3612,2024-11-20,Address_15038,Standard
15039,11283,2024-09-04,Address_15039,Standard
15040,11856,2024-12-20,Address_15040,Express
15041,12926,2024-08-15,Address_15041,Express
15042,5750,2024-04-07,Address_15042,Express
15043,12236,2024-03-19,Address_15043,Express
15044,3011,2024-11-02,Address_15044,Express
15045,5132,2024-10-13,Address_15045,Standard
15046,11131,2024-03-21,Address_15046,Express
15047,6089,2024-07-13,Address_15047,Standard
15048,13307,2024-12-19,Address_15048,Standard
15049,6293,2024-12-22,Address_15049,Standard
15050,7574,2024-01-23,Address_15050,Express
15051,3336,2024-11-24,Address_15051,Express
15052,922,2024-10-26,Address_15052,Express
15053,6152,2024-08-02,Address_15053,Standard
15054,14177,2024-08-26,Address_15054,Standard
15055,6824,2024-04-01,Address_15055,Standard
15056,1830,2024-02-18,Address_15056,Express
15057,8642,2024-07-04,Address_15057,Express
15058,12771,2024-05-29,Address_15058,Express
15059,11403,2024-05-22,Address_15059,Standard
15060,7152,2024-07-15,Address_15060,Express
15061,15846,2024-03-15,Address_15061,Express
15062,11935,2024-02-18,Address_15062,Standard
15063,16441,2024-04-11,Address_15063,Standard
15064,1848,2024-01-10,Address_15064,Standard
15065,10263,2024-03-22,Address_15065,Express
15066,14525,2024-04-28,Address_15066,Standard
15067,7540,2024-01-14,Address_15067,Express
15068,13157,2024-06-26,Address_15068,Standard
15069,7004,2024-07-12,Address_15069,Standard
15070,15445,2024-02-04,Address_15070,Standard
15071,14238,2024-10-16,Address_15071,Standard
15072,16476,2024-03-19,Address_15072,Express
15073,10393,2024-03-21,Address_15073,Express
15074,6157,2024-11-11,Address_15074,Standard
15075,9791,2024-09-14,Address_15075,Standard
15076,7594,2024-01-03,Address_15076,Express
15077,5843,2024-08-21,Address_15077,Express
15078,11104,2024-11-20,Address_15078,Standard
15079,9645,2024-02-22,Address_15079,Standard
15080,16240,2024-02-22,Address_15080,Standard
15081,6602,2024-01-11,Address_15081,Standard
15082,8518,2024-06-10,Address_15082,Standard
15083,5953,2024-01-04,Address_15083,Express
15084,990,2024-10-10,Address_15084,Standard
15085,11062,2024-06-15,Address_15085,Express
15086,4955,2024-08-12,Address_15086,Express
15087,7541,2024-01-02,Address_15087,Express
15088,16622,2024-10-18,Address_15088,Express
15089,15729,2024-05-29,Address_15089,Express
15090,13896,2024-04-09,Address_15090,Standard
15091,10642,2024-10-06,Address_15091,Express
15092,4296,2024-07-28,Address_15092,Standard
15093,1691,2024-09-03,Address_15093,Express
15094,7392,2024-01-14,Address_15094,Express
15095,13203,2024-03-03,Address_15095,Express
15096,7818,2024-09-27,Address_15096,Express
15097,4441,2024-04-10,Address_15097,Express
15098,3763,2024-06-03,Address_15098,Standard
15099,13502,2024-03-22,Address_15099,Standard
15100,15588,2024-05-01,Address_15100,Express
15101,10973,2024-02-24,Address_15101,Standard
15102,3720,2024-02-22,Address_15102,Express
15103,5322,2024-10-08,Address_15103,Express
15104,234,2024-09-13,Address_15104,Standard
15105,5979,2024-02-25,Address_15105,Express
15106,9349,2024-09-20,Address_15106,Standard
15107,14927,2024-03-05,Address_15107,Express
15108,17478,2024-02-22,Address_15108,Express
15109,10431,2024-01-18,Address_15109,Express
15110,4525,2024-08-13,Address_15110,Express
15111,3714,2024-02-29,Address_15111,Express
15112,570,2024-06-05,Address_15112,Standard
15113,7112,2024-02-23,Address_15113,Express
15114,12084,2024-12-18,Address_15114,Express
15115,14795,2024-12-06,Address_15115,Standard
15116,11510,2024-06-07,Address_15116,Express
15117,7324,2024-06-13,Address_15117,Express
15118,2800,2024-06-19,Address_15118,Standard
15119,424,2024-04-06,Address_15119,Express
15120,10197,2024-07-29,Address_15120,Express
15121,10016,2024-07-09,Address_15121,Express
15122,12529,2024-03-06,Address_15122,Express
15123,15902,2024-11-23,Address_15123,Standard
15124,1224,2024-08-20,Address_15124,Standard
15125,6453,2024-10-08,Address_15125,Standard
15126,16918,2024-01-08,Address_15126,Express
15127,10491,2024-05-23,Address_15127,Express
15128,10180,2024-07-28,Address_15128,Express
15129,10119,2024-06-04,Address_15129,Express
15130,17034,2024-07-19,Address_15130,Express
15131,1550,2024-12-10,Address_15131,Express
15132,15726,2024-08-27,Address_15132,Standard
15133,4719,2024-07-05,Address_15133,Express
15134,3137,2024-05-20,Address_15134,Standard
15135,9004,2024-03-20,Address_15135,Standard
15136,5486,2024-09-11,Address_15136,Express
15137,11313,2024-08-04,Address_15137,Standard
15138,6132,2024-12-02,Address_15138,Express
15139,3649,2024-09-17,Address_15139,Standard
15140,3495,2024-10-25,Address_15140,Standard
15141,2959,2024-06-25,Address_15141,Express
15142,14220,2024-07-03,Address_15142,Standard
15143,6895,2024-05-22,Address_15143,Standard
15144,12089,2024-04-16,Address_15144,Standard
15145,1188,2024-01-08,Address_15145,Standard
15146,3817,2024-11-20,Address_15146,Express
15147,510,2024-01-24,Address_15147,Express
15148,964,2024-03-11,Address_15148,Express
15149,5417,2024-01-13,Address_15149,Standard
15150,10915,2024-11-12,Address_15150,Express
15151,5932,2024-03-03,Address_15151,Express
15152,5073,2024-04-09,Address_15152,Standard
15153,9226,2024-10-12,Address_15153,Standard
15154,5044,2024-04-10,Address_15154,Express
15155,8496,2024-03-02,Address_15155,Standard
15156,6675,2024-02-10,Address_15156,Standard
15157,10929,2024-05-11,Address_15157,Express
15158,3247,2024-01-07,Address_15158,Express
15159,3840,2024-03-31,Address_15159,Standard
15160,14442,2024-03-26,Address_15160,Express
15161,351,2024-03-29,Address_15161,Express
15162,7333,2024-10-07,Address_15162,Express
15163,14218,2024-09-06,Address_15163,Standard
15164,5071,2024-09-25,Address_15164,Standard
15165,1348,2024-08-08,Address_15165,Express
15166,7101,2024-02-25,Address_15166,Express
15167,17445,2024-07-17,Address_15167,Standard
15168,16114,2024-01-03,Address_15168,Express
15169,13566,2024-08-30,Address_15169,Express
15170,11965,2024-11-05,Address_15170,Standard
15171,9266,2024-09-18,Address_15171,Standard
15172,1631,2024-06-17,Address_15172,Express
15173,7530,2024-05-09,Address_15173,Standard
15174,8754,2024-12-06,Address_15174,Express
15175,11367,2024-07-10,Address_15175,Express
15176,16700,2024-02-06,Address_15176,Standard
15177,12974,2024-12-16,Address_15177,Standard
15178,16665,2024-02-21,Address_15178,Standard
15179,10120,2024-12-22,Address_15179,Standard
15180,5227,2024-01-15,Address_15180,Standard
15181,15839,2024-03-19,Address_15181,Standard
15182,9561,2024-07-21,Address_15182,Standard
15183,11361,2024-10-05,Address_15183,Standard
15184,15409,2024-09-19,Address_15184,Standard
15185,15794,2024-04-16,Address_15185,Standard
15186,12094,2024-11-25,Address_15186,Express
15187,12029,2024-11-21,Address_15187,Standard
15188,4284,2024-12-27,Address_15188,Express
